year,period,date,sha_code,org_code,org_name,total_available,general_acute_available,learning_disabilities_available,maternity_available,mental_illness_available,total_occupied,general_acute_occupied,learning_disabilities_occupied,maternity_occupied,mental_illness_occupied
2019,December,12/1/19,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,662,586,0,76,0,595,542,0,53,0
2019,December,12/1/19,Y63,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1018,969,0,49,0,899,871,0,28,0
2019,December,12/1/19,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,336,308,0,28,0,288,276,0,12,0
2019,December,12/1/19,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,358,318,0,40,0,328,313,0,15,0
2019,December,12/1/19,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,155,138,0,0,17,109,98,0,0,11
2019,December,12/1/19,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,431,392,0,39,0,364,343,0,21,0
2019,December,12/1/19,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,467,443,0,24,0,399,381,0,18,0
2019,December,12/1/19,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,395,0,15,0,380,347,0,10,0,337
2019,December,12/1/19,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1443,1363,0,80,0,1402,1337,0,65,0
2019,December,12/1/19,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,767,697,0,70,0,689,658,0,31,0
2019,December,12/1/19,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,615,575,0,40,0,560,541,0,19,0
2019,December,12/1/19,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,805,728,0,77,0,719,684,0,35,0
2019,December,12/1/19,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,524,476,0,16,32,488,451,0,12,25
2019,December,12/1/19,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1849,1705,0,145,0,1671,1614,0,57,0
2019,December,12/1/19,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1584,1488,0,96,0,1238,1193,0,45,0
2019,December,12/1/19,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,904,841,0,35,27,774,738,0,17,18
2019,December,12/1/19,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,905,863,0,42,0,778,754,0,24,0
2019,December,12/1/19,Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,189,0,14,0,175,143,0,8,0,135
2019,December,12/1/19,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,602,556,0,46,0,522,512,0,10,0
2019,December,12/1/19,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1085,1009,0,76,0,936,919,0,17,0
2019,December,12/1/19,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,709,660,0,49,0,629,598,0,31,0
2019,December,12/1/19,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",777,0,125,0,652,680,0,97,0,582
2019,December,12/1/19,Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",829,59,125,0,645,698,47,88,0,563
2019,December,12/1/19,Y63,RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,334,62,0,0,272,259,50,0,0,209
2019,December,12/1/19,Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1047,988,0,59,0,927,888,0,38,0
2019,December,12/1/19,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,471,24,24,0,423,402,21,17,0,364
2019,December,12/1/19,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,922,853,0,69,0,782,745,0,36,0
2019,December,12/1/19,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,11,3,0,0,8,8,3,0,0,6
2019,December,12/1/19,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,206,0,6,0,200,193,0,6,0,187
2019,December,12/1/19,Y63,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,161,0,7,0,154,147,0,6,0,142
2020,March,3/1/20,Y56,R1H,BARTS HEALTH NHS TRUST,1853,1646,0,207,0,1767,1646,0,121,0
2020,March,3/1/20,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1236,1168,0,68,0,1101,1062,0,39,0
2020,March,3/1/20,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1085,995,0,88,2,905,867,0,36,2
2020,March,3/1/20,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,153,153,0,0,0,93,93,0,0,0
2020,March,3/1/20,Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,544,503,0,41,0,481,442,0,39,0
2020,March,3/1/20,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,456,385,0,71,0,374,358,0,16,0
2020,March,3/1/20,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,388,152,12,0,224,342,130,8,0,204
2020,March,3/1/20,Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,441,386,0,55,0,387,345,0,42,0
2020,March,3/1/20,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1014,952,0,62,0,852,794,0,58,0
2020,March,3/1/20,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1181,1083,0,98,0,863,820,0,44,0
2020,March,3/1/20,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,990,896,0,94,0,901,826,0,75,0
2020,March,3/1/20,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,516,455,0,61,0,478,440,0,39,0
2020,March,3/1/20,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,934,867,0,67,0,784,754,0,30,0
2020,March,3/1/20,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1418,1300,0,118,0,1344,1267,0,77,0
2020,March,3/1/20,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,327,262,0,54,11,271,231,0,30,10
2020,March,3/1/20,Y56,RKL,WEST LONDON NHS TRUST,795,70,0,0,725,671,58,0,0,613
2020,March,3/1/20,Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,257,250,0,0,7,212,205,0,0,7
2020,March,3/1/20,Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,7,7,0,0,0,4,4,0,0,0
2020,March,3/1/20,Y56,RPG,OXLEAS NHS FOUNDATION TRUST,398,0,12,0,386,362,0,5,0,356
2020,March,3/1/20,Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,189,189,0,0,0,158,158,0,0,0
2020,March,3/1/20,Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,882,749,0,132,0,714,667,0,47,0
2020,March,3/1/20,Y56,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,303,262,0,41,0,235,208,0,27,0
2020,March,3/1/20,Y56,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,371,0,0,0,371,328,0,0,0,328
2020,March,3/1/20,Y56,RRP,"BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",504,0,0,0,504,492,0,0,0,492
2020,March,3/1/20,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,877,782,0,84,12,684,628,0,48,7
2020,March,3/1/20,Y56,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,271,271,0,0,0,188,188,0,0,0
2020,March,3/1/20,Y56,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,843,73,21,0,749,728,70,14,0,644
2020,March,3/1/20,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,860,765,0,95,0,651,618,0,33,0
2020,March,3/1/20,Y56,RWK,EAST LONDON NHS FOUNDATION TRUST,915,50,7,0,858,818,41,0,0,777
2020,March,3/1/20,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1213,1067,0,146,0,933,851,0,82,0
2020,March,3/1/20,Y56,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,0,0,0,0,0,0,0,0
2020,March,3/1/20,Y56,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,194,0,4,0,190,179,0,0,0,179
2020,March,3/1/20,Y58,RA3,WESTON AREA HEALTH NHS TRUST,263,263,0,0,0,259,259,0,0,0
2020,March,3/1/20,Y58,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,365,341,0,24,0,311,300,0,11,0
2020,March,3/1/20,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,829,757,0,72,0,721,677,0,44,0
2020,March,3/1/20,Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,397,377,0,20,0,326,316,0,9,0
2020,March,3/1/20,Y58,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,622,578,0,44,0,505,484,0,21,0
2020,March,3/1/20,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,328,297,0,31,0,267,256,0,11,0
2020,March,3/1/20,Y58,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,293,281,0,12,0,236,229,0,7,0
2020,March,3/1/20,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,627,602,0,25,0,592,567,0,25,0
2020,March,3/1/20,Y58,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,571,512,0,59,0,500,471,0,29,0
2020,March,3/1/20,Y58,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,234,0,0,0,234,201,0,0,0,201
2020,March,3/1/20,Y58,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,595,592,0,3,0,519,519,0,0,0
2020,March,3/1/20,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,752,703,0,49,0,602,575,0,27,0
2020,March,3/1/20,Y58,RH5,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,320,190,0,0,130,287,170,0,0,117
2020,March,3/1/20,Y58,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,841,793,0,48,0,698,676,0,22,0
2020,March,3/1/20,Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,252,119,0,0,133,245,113,0,0,132
2020,March,3/1/20,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,938,877,0,61,0,810,780,0,30,0
2020,March,3/1/20,Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,648,618,0,30,0,586,567,0,19,0
2020,March,3/1/20,Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,469,445,0,24,0,429,414,0,15,0
2020,March,3/1/20,Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,986,940,0,46,0,861,826,0,35,0
2020,March,3/1/20,Y58,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,214,0,7,0,207,193,0,7,0,186
2020,March,3/1/20,Y58,RVJ,NORTH BRISTOL NHS TRUST,953,886,0,55,12,854,806,0,40,8
2020,March,3/1/20,Y58,RVN,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,538,0,5,0,533,435,0,4,0,431
2020,March,3/1/20,Y58,RWV,DEVON PARTNERSHIP NHS TRUST,291,0,5,0,286,255,0,1,0,254
2020,March,3/1/20,Y59,R1C,SOLENT NHS TRUST,134,72,10,0,51,124,68,8,0,47
2020,March,3/1/20,Y59,R1F,ISLE OF WIGHT NHS TRUST,301,243,0,16,42,261,222,0,6,33
2020,March,3/1/20,Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,511,449,0,62,0,391,373,0,18,0
2020,March,3/1/20,Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1389,1315,0,75,0,1224,1163,0,61,0
2020,March,3/1/20,Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1103,1050,0,53,0,993,961,0,31,0
2020,March,3/1/20,Y59,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1044,998,0,46,0,966,933,0,33,0
2020,March,3/1/20,Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,695,638,0,57,0,612,582,0,29,0
2020,March,3/1/20,Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,859,780,4,75,0,712,678,1,33,0
2020,March,3/1/20,Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,540,503,0,36,0,483,451,0,32,0
2020,March,3/1/20,Y59,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,544,144,9,0,392,480,136,9,0,335
2020,March,3/1/20,Y59,RPA,MEDWAY NHS FOUNDATION TRUST,497,451,0,46,0,429,405,0,24,0
2020,March,3/1/20,Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,65,65,0,0,0,34,34,0,0,0
2020,March,3/1/20,Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1001,915,0,86,0,907,828,0,79,0
2020,March,3/1/20,Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,531,478,0,53,0,480,455,0,25,0
2020,March,3/1/20,Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,737,696,0,41,0,664,637,0,27,0
2020,March,3/1/20,Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1031,981,0,50,0,926,890,0,36,0
2020,March,3/1/20,Y59,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,605,98,6,0,501,449,71,3,0,374
2020,March,3/1/20,Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,760,713,0,47,0,680,653,0,27,0
2020,March,3/1/20,Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,273,62,12,0,199,229,51,9,0,170
2020,March,3/1/20,Y59,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,578,0,10,0,568,554,0,5,0,549
2020,March,3/1/20,Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,753,721,0,32,0,663,639,0,25,0
2020,March,3/1/20,Y59,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,929,858,0,71,0,839,780,0,59,0
2020,March,3/1/20,Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,659,602,0,57,0,636,600,0,36,0
2020,March,3/1/20,Y59,RXX,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,194,0,7,0,187,174,0,4,0,170
2020,March,3/1/20,Y59,RXY,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,448,0,0,0,448,395,0,0,0,395
2020,March,3/1/20,Y59,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1046,986,0,61,0,912,883,0,29,0
2020,March,3/1/20,Y60,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,156,38,0,0,118,144,35,0,0,109
2020,March,3/1/20,Y60,RBK,WALSALL HEALTHCARE NHS TRUST,534,504,0,31,0,465,448,0,17,0
2020,March,3/1/20,Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,565,533,0,32,0,468,451,0,17,0
2020,March,3/1/20,Y60,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,1007,102,69,0,836,882,84,57,0,741
2020,March,3/1/20,Y60,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,496,456,0,40,0,390,354,0,36,0
2020,March,3/1/20,Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1495,1430,0,65,0,1260,1212,0,49,0
2020,March,3/1/20,Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,659,611,0,48,0,536,509,0,27,0
2020,March,3/1/20,Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1159,1089,0,70,0,1038,1033,0,5,0
2020,March,3/1/20,Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,157,157,0,0,0,122,122,0,0,0
2020,March,3/1/20,Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,896,860,0,36,0,797,763,0,34,0
2020,March,3/1/20,Y60,RLQ,WYE VALLEY NHS TRUST,272,255,0,17,0,237,229,0,8,0
2020,March,3/1/20,Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,326,312,0,14,0,322,308,0,14,0
2020,March,3/1/20,Y60,RLY,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,183,0,12,0,171,127,0,6,0,121
2020,March,3/1/20,Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,684,635,0,49,0,603,578,0,26,0
2020,March,3/1/20,Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,605,556,0,49,0,553,522,0,31,0
2020,March,3/1/20,Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,793,723,0,70,0,654,624,0,30,0
2020,March,3/1/20,Y60,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,328,121,0,0,207,279,108,0,0,171
2020,March,3/1/20,Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,221,0,0,0,221,187,0,0,0,187
2020,March,3/1/20,Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,422,277,0,111,34,306,209,0,72,25
2020,March,3/1/20,Y60,RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,415,164,12,0,239,391,160,11,0,220
2020,March,3/1/20,Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,97,97,0,0,0,73,73,0,0,0
2020,March,3/1/20,Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2638,2533,0,105,0,2477,2409,0,68,0
2020,March,3/1/20,Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,1547,1448,0,99,0,1242,1189,0,53,0
2020,March,3/1/20,Y60,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1157,993,0,164,0,1087,973,0,114,0
2020,March,3/1/20,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1708,1584,0,124,0,1490,1415,0,74,0
2020,March,3/1/20,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,851,785,0,66,0,721,684,0,37,0
2020,March,3/1/20,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1659,1551,0,108,0,1431,1355,0,76,0
2020,March,3/1/20,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,716,654,0,62,0,617,581,0,36,0
2020,March,3/1/20,Y60,RXM,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,267,0,0,0,267,251,0,0,0,251
2020,March,3/1/20,Y60,RXT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,681,0,0,0,681,656,0,0,0,656
2020,March,3/1/20,Y60,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,777,740,0,37,0,663,643,0,20,0
2020,March,3/1/20,Y60,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,24,24,0,0,0,21,21,0,0,0
2020,March,3/1/20,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,48,0,18,0,30,29,0,10,0,19
2020,March,3/1/20,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,313,0,69,0,244,263,0,47,0,216
2020,March,3/1/20,Y60,RYK,DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST,166,0,0,0,166,148,0,0,0,148
2020,March,3/1/20,Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,139,139,0,0,0,114,114,0,0,0
2020,March,3/1/20,Y60,TAJ,BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST,193,0,39,0,154,154,0,26,0,128
2020,March,3/1/20,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,743,155,12,0,576,714,134,10,0,571
2020,March,3/1/20,Y61,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,592,561,0,31,0,493,479,0,14,0
2020,March,3/1/20,Y61,RC1,BEDFORD HOSPITAL NHS TRUST,418,395,0,23,0,408,389,0,19,0
2020,March,3/1/20,Y61,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,728,648,0,80,0,642,593,0,49,0
2020,March,3/1/20,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",499,474,0,25,0,414,400,0,15,0
2020,March,3/1/20,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,530,477,0,53,0,461,430,0,31,0
2020,March,3/1/20,Y61,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,728,673,0,55,0,644,614,0,30,0
2020,March,3/1/20,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1240,1168,0,72,0,1108,1070,0,38,0
2020,March,3/1/20,Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,245,245,0,0,0,160,160,0,0,0
2020,March,3/1/20,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1011,902,0,109,0,812,769,0,42,0
2020,March,3/1/20,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,467,429,0,38,0,397,380,0,16,0
2020,March,3/1/20,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,488,446,0,43,0,376,365,0,11,0
2020,March,3/1/20,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1004,946,0,58,0,872,838,0,34,0
2020,March,3/1/20,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1006,917,0,89,0,872,842,0,31,0
2020,March,3/1/20,Y61,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,429,0,6,0,423,362,0,4,0,357
2020,March,3/1/20,Y61,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,587,531,0,56,0,392,370,0,22,0
2020,March,3/1/20,Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,482,420,0,62,0,401,374,0,27,0
2020,March,3/1/20,Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,299,68,10,0,221,244,59,4,0,181
2020,March,3/1/20,Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,772,700,0,72,0,593,569,0,23,0
2020,March,3/1/20,Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,635,560,0,75,0,531,487,0,44,0
2020,March,3/1/20,Y61,RWR,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,404,0,65,0,339,379,0,63,0,316
2020,March,3/1/20,Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,78,73,4,0,0,68,64,4,0,0
2020,March,3/1/20,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2102,1942,0,149,12,1820,1702,0,107,11
2020,March,3/1/20,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,790,758,0,32,0,685,666,0,20,0
2020,March,3/1/20,Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,718,681,0,37,0,667,643,0,24,0
2020,March,3/1/20,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,146,146,0,0,0,120,120,0,0,0
2020,March,3/1/20,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,218,211,0,0,7,159,155,0,0,5
2020,March,3/1/20,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,550,514,0,36,0,505,487,0,19,0
2020,March,3/1/20,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,168,168,0,0,0,148,148,0,0,0
2020,March,3/1/20,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1634,1634,0,0,0,1464,1464,0,0,0
2020,March,3/1/20,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,82,82,0,0,0,60,60,0,0,0
2020,March,3/1/20,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,121,26,0,95,0,65,14,0,51,0
2020,March,3/1/20,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,166,166,0,0,0,127,127,0,0,0
2020,March,3/1/20,Y62,RJN,EAST CHESHIRE NHS TRUST,357,329,0,28,0,307,297,0,10,0
2020,March,3/1/20,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,527,475,0,52,0,479,458,0,22,0
2020,March,3/1/20,Y62,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,806,806,0,0,0,749,749,0,0,0
2020,March,3/1/20,Y62,RMC,BOLTON NHS FOUNDATION TRUST,664,586,0,78,0,552,499,0,52,0
2020,March,3/1/20,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,456,427,0,29,0,396,378,0,18,0
2020,March,3/1/20,Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",479,451,0,28,0,402,387,0,16,0
2020,March,3/1/20,Y62,RT2,PENNINE CARE NHS FOUNDATION TRUST,515,0,0,0,515,457,0,0,0,457
2020,March,3/1/20,Y62,RTV,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,293,0,9,0,284,260,0,4,0,256
2020,March,3/1/20,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,744,706,0,38,0,632,614,0,18,0
2020,March,3/1/20,Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,453,425,0,28,0,368,356,0,12,0
2020,March,3/1/20,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,713,0,114,0,599,636,0,88,0,547
2020,March,3/1/20,Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,554,0,0,0,554,513,0,0,0,513
